Rank	Taxonpath	Taxon	X018	X058	X134	X074	X089	X081	X106	X004	X069	X053	X132	X111	X131	X124	X085	X055	X016	X033	X023	X013	X001	X044	X066	X003	X040	X106b	X048	X127	X110	X107	X091	X026	X082	X076	X037	X130	X010	X092	X108b	X070	X075	X098	X122	X056	X068	X095	X090	X063	X137	X102	X133	X103	X120	X060	X087	X078	X114	X030	X042	X065	X009	X031	X104	X036	X135	X071	X006	X043	X099	X080	X136	X054	X117	X084	X041	X118	X049	X125	X046	X096b	X038	X007	X100b	X022	X105	X051	X093	X011	X012	X112b	X014	X086	X079	X021	X059	X020	X002	X039	X123	X121	X034	X005	X113	X035	X027	X128	X064	X032	X029	X096	X052	X045	X115	X015	X119	X094b	X116	X077	X047	X025	X109	X072	X024	X110b	X098b	X100	X017	X126	X101	X092b	X094	X112	X062	X008	X067	X057	X090b	X083	X028	X061	X019	X104b	X073	X050	X097	X108	X102b	X088	X129
superkingdom	Mitochondria;Eukaryota (Mitochondria);Ginkgo (Mitochondria)	Ginkgo (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Nephroselmis (Mitochondria)	Nephroselmis (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Echinogammarus (Mitochondria)	Echinogammarus (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Malawimonas (Mitochondria)	Malawimonas (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Jakoba (Mitochondria)	Jakoba (Mitochondria)	0	0	0	0	0	2	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	1	4	0	0	3	1	0	1	0	0	0	2	0	0	0	0	1	1	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	4	0	0
superkingdom	Mitochondria;Eukaryota (Mitochondria);Sclerospora (Mitochondria)	Sclerospora (Mitochondria)	3	3	2	0	0	4	1	0	0	3	0	3	0	5	0	3	3	3	1	0	3	8	3	0	0	1	3	0	1	1	1	0	5	0	0	1	0	0	0	3	0	3	5	3	2	3	1	7	3	1	0	1	2	1	1	6	3	4	7	1	0	2	0	0	0	2	1	6	3	4	1	2	1	2	0	1	3	5	1	0	0	1	0	3	0	2	0	0	0	0	0	1	4	5	2	2	1	0	5	8	4	1	0	2	0	0	1	2	3	0	2	1	0	0	3	0	1	0	0	0	1	3	0	1	3	0	2	0	1	0	0	0	2	0	2	3	1	6	4	2	4	1	0	1	0	0	1	0	2
superkingdom	Mitochondria;Eukaryota (Mitochondria);Saccharina (Mitochondria)	Saccharina (Mitochondria)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum	Proteobacteria superphylum	538	106	261	103	156	436	953	375	261	145	332	826	400	479	155	116	242	260	192	96	315	272	76	407	82	960	106	349	801	836	334	151	400	126	134	357	103	192	456	299	90	586	513	96	333	488	353	373	297	841	204	838	762	106	146	471	762	276	282	99	104	225	467	130	245	281	353	308	588	401	269	171	769	161	78	794	133	424	143	257	131	316	265	455	471	127	163	97	89	503	83	192	462	447	97	537	375	76	487	591	265	310	285	378	169	374	109	220	260	218	235	155	604	240	780	450	728	91	132	149	362	323	162	811	533	233	506	432	337	224	445	440	129	162	111	108	377	457	228	105	451	531	168	108	235	408	864	151	444
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria	Terrabacteria	122	27	49	21	25	49	158	37	34	21	92	111	127	56	31	18	55	52	48	23	34	30	18	38	20	158	22	99	118	127	42	37	50	22	27	102	23	24	145	41	22	50	50	17	42	49	39	45	55	105	49	104	156	27	26	54	115	40	31	28	20	37	91	23	43	33	37	39	58	44	43	25	150	27	15	145	19	48	29	37	22	37	36	123	86	21	31	19	21	146	20	26	53	86	27	164	31	20	50	90	36	30	100	86	32	106	16	38	39	33	46	27	107	42	181	49	147	16	19	35	124	42	43	123	51	34	112	122	43	27	49	124	31	26	18	20	40	47	31	22	96	97	29	15	35	124	103	26	113
kingdom	Main genome;Bacteria;Bacteria (superkingdom);FCB group	FCB group	305	56	126	45	101	177	356	126	130	72	202	266	190	203	97	60	141	117	64	45	108	139	29	118	44	368	89	168	294	310	119	68	179	61	71	148	46	84	218	126	63	248	210	39	143	186	130	152	153	330	137	300	419	68	108	196	244	122	135	60	44	106	173	61	123	131	130	154	244	190	119	89	252	102	35	302	74	196	77	106	53	120	118	267	158	62	75	45	49	221	53	119	191	209	48	279	115	38	202	249	121	127	199	171	69	172	55	107	111	99	118	73	203	124	355	191	252	71	63	73	191	137	60	305	224	105	251	223	118	93	183	183	64	59	38	53	133	209	100	67	231	198	55	45	106	186	332	104	242
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Acidobacteria superphylum	Acidobacteria superphylum	5	0	0	0	0	2	34	0	0	0	2	34	7	2	0	1	0	0	0	0	0	0	0	0	0	36	0	4	34	30	0	0	1	0	0	10	0	0	14	1	0	1	2	0	0	0	0	6	0	12	1	9	29	0	0	3	25	0	0	0	1	0	6	0	0	0	0	0	0	3	4	1	25	0	0	40	0	0	0	0	0	0	0	7	4	0	0	0	0	20	0	0	3	7	0	10	0	0	2	5	1	0	3	1	0	7	1	0	0	0	0	0	25	1	33	0	27	0	0	0	10	0	0	37	0	0	4	9	0	0	0	18	0	0	0	0	0	4	0	0	6	7	0	0	0	12	14	0	6
kingdom	Main genome;Bacteria;Bacteria (superkingdom);PVC group (Planctobacteria)	PVC group (Planctobacteria)	120	3	19	12	8	76	281	67	80	11	31	274	45	75	9	4	36	44	13	6	61	33	3	68	6	284	7	46	245	239	64	9	75	5	11	39	9	12	49	83	1	123	80	2	79	101	67	83	22	207	18	202	236	8	9	83	292	38	36	14	7	36	70	7	18	67	71	43	129	73	15	10	262	9	3	282	6	73	10	14	9	66	6	86	54	8	18	7	7	78	2	10	78	106	5	146	69	3	87	157	32	67	43	58	9	54	10	35	32	11	21	7	198	39	264	86	239	7	4	12	50	74	13	252	115	4	97	102	20	14	85	61	7	11	1	2	69	82	28	6	91	80	4	2	8	42	211	6	65
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Spirochaetes superphylum	Spirochaetes superphylum	5	0	0	2	0	1	4	3	2	0	5	3	2	0	0	0	1	0	9	0	1	0	0	3	1	4	0	0	2	4	1	2	0	2	1	0	1	3	1	0	2	0	0	0	1	2	2	1	1	2	0	3	2	0	1	0	2	0	0	0	0	0	3	1	0	0	2	0	1	0	1	0	2	0	1	2	0	0	0	2	1	0	1	2	0	0	3	2	1	0	1	0	0	5	0	2	1	1	0	0	0	2	0	0	6	0	0	0	1	2	0	0	1	0	5	1	0	2	0	5	0	0	7	3	0	1	2	0	1	3	1	0	0	1	0	0	2	0	1	0	4	3	2	0	1	1	2	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Synergistetes superphylum	Synergistetes superphylum	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);PAUC34f	PAUC34f	1	0	1	0	0	1	25	1	0	0	1	24	9	1	0	0	0	0	0	0	1	0	0	1	0	26	0	5	25	24	1	0	1	0	0	6	0	0	8	0	0	4	3	0	0	3	1	0	0	13	0	14	22	0	0	1	16	0	1	0	0	0	6	0	0	0	1	1	6	2	2	0	20	0	0	23	0	3	0	0	0	1	1	0	7	0	0	0	0	7	0	0	2	0	0	2	1	0	2	6	0	1	12	1	0	4	0	0	0	0	0	0	17	0	28	3	21	0	0	0	8	1	0	28	4	1	0	8	2	0	4	4	0	0	0	0	1	1	0	0	0	5	0	0	1	7	14	0	8
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Halanaerobiaeota superphylum	Halanaerobiaeota superphylum	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Dependentiae superphylum	Dependentiae superphylum	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	1	3	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	3	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	7	0	1	0	0	0	1	0	0	0	0	0	3	2	0	0	3	0	0	3	0	1	0	2	0	0	2	1	1	0	0	0	0	2	0	1	0	1	0	2	0	0	1	1	0	0	1	0	0	2	0	0	0	1	0	1	4	0	0	0	4	0	0	0	1	0	0	1	1	1	2	3	2	0	0	2	0	0	0	0	0	1	0	0	1	1	0	0	1	2	2	0	3
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Fusobacteria superphylum	Fusobacteria superphylum	5	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	2	0	0	2	0	0	0	0	1	2	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Thermotogota superphylum	Thermotogota superphylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Nitrospirae superphylum	Nitrospirae superphylum	0	0	2	0	0	0	52	0	0	3	0	50	9	0	0	1	0	0	1	0	0	0	0	0	0	52	1	8	47	45	0	0	0	0	0	6	0	0	10	0	0	5	0	1	0	0	0	0	0	28	2	24	25	0	0	0	48	0	0	0	0	0	19	0	0	0	0	0	4	0	3	1	47	0	0	39	3	2	0	0	0	0	0	2	12	1	0	0	0	22	0	0	2	2	2	0	0	0	1	5	1	0	12	0	0	6	0	0	0	0	1	0	48	0	38	0	42	0	0	0	11	0	0	52	4	0	1	8	1	0	0	21	0	0	0	0	0	1	0	0	0	19	0	0	0	8	30	0	3
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Nitrospinae Tectomicrobia group	Nitrospinae Tectomicrobia group	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Abditibacteriota superphylum	Abditibacteriota superphylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Hydrogenedentes superphylum	Hydrogenedentes superphylum	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Elusimicrobiota superphylum	Elusimicrobiota superphylum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
kingdom	Main genome;Bacteria;Bacteria (superkingdom);WOR-1	WOR-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);AncK6	AncK6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Sumerlaeota superphylum	Sumerlaeota superphylum	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Dadabacteria superphylum	Dadabacteria superphylum	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	2	0	5	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Margulisbacteria superphylum	Margulisbacteria superphylum	4	1	22	10	15	21	60	19	10	0	11	50	14	30	11	0	1	3	6	5	13	7	1	22	2	58	0	16	54	34	24	4	17	9	7	34	5	21	18	6	7	35	31	0	13	43	24	2	17	66	16	48	20	0	25	22	62	5	11	3	5	4	25	4	10	8	14	14	49	19	21	0	61	14	3	30	0	24	4	36	7	15	16	3	14	0	12	12	7	28	8	21	19	7	0	3	25	4	34	12	3	15	6	4	11	19	0	5	6	32	0	5	48	1	23	30	56	13	5	1	7	8	7	54	37	14	9	22	30	24	29	24	0	11	0	0	24	28	5	0	4	29	10	0	25	17	70	14	31
kingdom	Main genome;Bacteria;Bacteria (superkingdom);Schekmanbacteria superphylum	Schekmanbacteria superphylum	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
kingdom	Main genome;Bacteria;Bacteria (superkingdom);WPS-2	WPS-2	1	0	0	0	0	1	1	2	1	0	1	0	0	1	0	0	0	0	0	0	2	0	1	2	0	1	0	1	1	0	2	0	0	0	0	1	1	1	0	1	0	2	1	0	1	2	2	1	0	1	1	1	0	0	0	2	2	0	0	0	1	0	0	0	0	1	1	0	2	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	1	0	2	2	1	1	0	0	1	3	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	1	0	1
kingdom	Main genome;Eukaryota;Amorphea;Fungi	Fungi	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4	0	0	2	0	1	0	1	1	0	0	0	0	2	0	0	0	0	2	2	1	0	0	1	0	0	0	2	2	3	0	1	0	0	0	0	0	0	0	0	3	0	2	0	3	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	0	2	2	0	1	0	0	1	2	1	5	1	0	0	0	1	2	1	4	1	1	1	2	2	1	0	5	0	0	0	0	1	0	2	2	2	0	2	0	1	0	5	0	0	1	0	1	1	2	0	0	1	0	0	0	1	2	0	0	2	2	1	0	1
kingdom	Main genome;Eukaryota;Amorphea;Metazoa	Metazoa	1	2	2	0	2	3	4	3	4	0	2	3	3	3	1	1	1	0	1	1	4	0	1	2	0	4	2	2	4	5	3	0	2	0	0	1	3	0	1	1	0	7	0	1	1	3	1	2	1	6	1	7	5	0	2	1	3	0	1	1	2	0	2	0	0	2	1	0	6	1	0	1	0	1	0	4	1	3	0	1	0	2	2	0	1	1	1	4	1	3	2	3	0	1	0	1	2	0	2	2	0	2	2	0	1	3	0	0	1	1	1	0	1	2	5	2	2	1	0	0	2	2	0	4	5	1	3	4	0	0	3	2	1	2	1	1	2	2	0	2	1	2	2	1	0	1	6	2	2
kingdom	Main genome;Eukaryota;Amorphea;Apusozoa	Apusozoa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kingdom	Main genome;Eukaryota;Amorphea;Choanoflagellida	Choanoflagellida	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
kingdom	Main genome;Eukaryota;Amorphea;Mesomycetozoa	Mesomycetozoa	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	3	0	2	0	0	0	1	2	0	0	0	1	0	0	0	0	2	0	1	0	0	1	2	2	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	3	0	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0
kingdom	Main genome;Eukaryota;Archaeplastida;Chloroplastida	Chloroplastida	2	3	1	0	2	5	2	5	3	2	0	0	0	5	0	0	2	2	3	1	2	8	0	3	0	0	1	0	2	0	2	2	4	0	0	0	1	0	0	2	0	3	8	3	4	4	2	8	1	2	1	0	2	1	4	8	1	7	8	2	0	1	0	2	2	2	0	9	3	10	1	4	0	0	0	0	3	5	1	1	0	2	2	4	0	0	0	2	0	0	0	0	11	6	1	7	1	0	6	3	4	2	1	2	1	0	0	3	3	1	2	1	0	3	1	3	0	0	0	1	0	3	2	2	3	3	4	0	3	0	4	0	2	1	2	0	3	10	3	2	5	0	0	0	0	0	1	4	1
kingdom	Main genome;Eukaryota;Archaeplastida;Rhodophyta	Rhodophyta	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
