Rank	Taxonpath	Taxon	X018	X058	X134	X074	X089	X081	X106	X004	X069	X053	X132	X111	X131	X124	X085	X055	X016	X033	X023	X013	X001	X044	X066	X003	X040	X106b	X048	X127	X110	X107	X091	X026	X082	X076	X037	X130	X010	X092	X108b	X070	X075	X098	X122	X056	X068	X095	X090	X063	X137	X102	X133	X103	X120	X060	X087	X078	X114	X030	X042	X065	X009	X031	X104	X036	X135	X071	X006	X043	X099	X080	X136	X054	X117	X084	X041	X118	X049	X125	X046	X096b	X038	X007	X100b	X022	X105	X051	X093	X011	X012	X112b	X014	X086	X079	X021	X059	X020	X002	X039	X123	X121	X034	X005	X113	X035	X027	X128	X064	X032	X029	X096	X052	X045	X115	X015	X119	X094b	X116	X077	X047	X025	X109	X072	X024	X110b	X098b	X100	X017	X126	X101	X092b	X094	X112	X062	X008	X067	X057	X090b	X083	X028	X061	X019	X104b	X073	X050	X097	X108	X102b	X088	X129
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Ochrophyta	Ochrophyta	30	7	0	0	0	5	0	1	0	0	0	0	0	2	0	28	133	0	2	7	0	27	2	20	0	0	6	0	16	0	6	0	12	0	0	0	1	0	0	0	0	2	10	13	1	0	8	88	2	0	0	1	7	0	0	14	0	0	12	6	0	0	0	4	0	0	2	28	17	22	0	0	0	0	0	2	95	11	0	0	0	3	0	21	0	8	0	5	0	0	0	0	112	95	183	9	0	0	1	17	4	0	0	0	4	0	55	0	2	0	13	0	0	1	0	4	0	0	0	1	0	9	0	9	0	0	33	0	0	0	3	0	42	0	0	1	2	57	0	2	139	0	0	1	0	0	0	0	6
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Opalozoa	Opalozoa	1	0	0	0	0	0	4	2	0	0	14	0	0	0	0	0	0	19	0	0	0	2	0	0	0	0	0	0	2	0	4	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0	2	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	7	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Pseudofungi	Pseudofungi	0	171	0	0	0	0	0	0	0	30	0	0	0	0	4	72	0	0	0	0	0	0	74	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	0	0	3	0	0	0	0	2	0	0	4	0	3	4	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	29	2	0	0	0	0	10	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	8	0	0	0	0	1	0	25	7	0	0	1	0	0	0	0	2	0	0	0	0	0
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Sagenista	Sagenista	19	20	0	0	15	6	0	0	0	6	0	1	0	3	0	46	0	83	0	2	0	0	28	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13	4	260	0	0	6	22	0	0	0	5	0	5	0	9	0	54	16	7	0	40	0	21	0	0	2	2	22	4	0	15	0	0	0	4	82	1	0	0	20	2	0	2	0	17	0	0	8	0	0	0	0	2	37	11	12	0	13	0	62	0	0	58	0	0	0	114	63	0	30	0	0	0	1	10	0	0	0	0	0	0	0	1	1	0	1	0	0	0	19	0	7	5	102	47	1	0	28	11	1	0	0	31	10	0	1	0	6
phylum	Main genome;Eukaryota;SAR;Stramenopiles;Stramenopiles X	Stramenopiles X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Excavata;Discoba;Diplonemea	Diplonemea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Hacrobia;Telonemia;Telonemia X	Telonemia X	0	631	0	0	0	7	8	5	0	0	2	0	0	1	0	32	0	0	1	0	0	20	24	27	0	2	442	0	1	4	0	1	1	0	0	0	0	0	2	0	0	2	0	4	6	2	0	35	0	29	0	19	15	0	0	7	4	2	8	0	0	0	1	0	0	1	0	26	8	7	0	0	4	0	0	5	28	0	2	0	0	1	0	8	0	0	0	0	0	0	0	0	6	0	27	0	32	0	6	17	0	0	0	0	0	0	36	0	0	0	3	0	12	4	1	10	13	3	0	0	0	0	0	0	2	0	0	0	0	0	22	0	0	0	0	58	0	1	19	0	3	2	0	0	0	0	17	0	19
phylum	Main genome;Eukaryota;Hacrobia;Cryptophyta kingdom incertae sedis;Cryptophyta	Cryptophyta	0	156	0	0	0	1	0	0	0	0	0	0	0	1	0	138	3	0	0	0	2	6	381	0	0	0	16	0	0	0	0	0	0	0	0	0	8	1	0	0	0	2	1	22	0	9	0	31	0	0	0	0	1	3	0	19	0	2	8	41	0	0	0	0	12	0	0	9	8	11	0	0	0	0	0	0	17	0	0	0	5	0	0	16	0	0	1	0	0	0	0	1	3	0	63	0	0	0	5	1	11	0	0	0	0	0	7	1	2	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	214	0	3	3	0	15	1	8	14	0	0	0	0	0	0	0	0
phylum	Main genome;Eukaryota;Hacrobia;Haptophyta kingdom incertae sedis;Haptophyta	Haptophyta	2	323	14	0	4	30	0	22	0	320	0	0	0	7	0	147	41	1	2	4	5	33	52	10	0	0	72	11	0	1	23	0	5	0	0	0	33	5	4	1	0	6	0	296	0	13	2	23	3	7	1	2	5	214	0	2	2	5	33	10	7	1	0	2	0	12	5	32	5	35	5	198	1	0	0	0	223	0	6	1	0	5	1	0	2	217	0	14	8	0	5	0	9	6	43	0	8	0	9	1	19	3	0	46	0	0	29	0	15	0	377	0	0	42	2	1	0	0	0	0	1	0	3	0	2	7	25	0	2	3	6	0	19	31	31	49	0	10	17	13	6	0	0	882	0	2	2	0	4
phylum	Main genome;Eukaryota;Hacrobia;Katablepharidophyta kingdom incertae sedis;Katablepharidophyta	Katablepharidophyta	0	0	6	0	0	0	4	1	0	0	0	0	0	0	0	0	0	12	0	0	1	39	0	11	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	3	0	0	2	0	0	0	0	3	0	1	0	0	0	15	0	2	23	0	0	1	0	0	0	0	1	6	17	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	1	9	0	0	0	0	0	0	0	1	0	0	3	9	0	0	4	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	3	0	1
phylum	Main genome;Eukaryota;Hacrobia;Picozoa kingdom incertae sedis;Picozoa	Picozoa	0	20	0	0	0	1	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0	26	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	0	0	0	11	0	0	0	0	0
phylum	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Halobacterota	Halobacterota	0	0	0	0	0	0	493	0	0	0	851	179	384	3	0	0	81	0	0	0	0	0	0	0	0	903	0	73	172	285	0	0	0	0	0	72	0	0	665	0	0	12	0	0	0	0	0	0	0	854	0	802	89	0	1	0	164	0	0	0	0	0	1048	0	0	0	0	0	4	0	0	0	138	0	0	97	0	0	0	0	0	0	1	90	989	0	0	0	0	301	0	0	0	8	0	33	0	0	0	3	0	0	97	2	0	83	0	0	0	0	0	0	72	0	134	0	187	0	0	0	122	0	0	283	9	1	25	23	1	0	0	93	0	0	0	0	0	0	0	0	10	3444	0	0	0	200	1310	0	73
phylum	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Euryarchaeota	Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Thermoplasmatota	Thermoplasmatota	4428	36	28391	4605	8422	5056	19191	10128	7543	337	18026	13543	9205	19857	11091	56	7837	141	12664	4044	3983	5823	15	3293	1589	32688	0	9584	13117	13592	13704	14369	7908	6052	1683	7425	9257	3950	10706	2500	10084	14454	29707	49	9763	16709	10858	2487	24554	19831	28073	9908	32366	113	16129	8580	38091	383	7511	1205	6346	62	4518	2254	40698	4706	3926	10575	11768	11112	31786	261	70574	17892	1309	18843	96	21770	14424	29581	1868	6973	8466	1596	2679	16	6103	8332	6003	11546	5578	14360	12823	10301	9	1942	4766	1277	21293	16520	157	6408	3320	248	2832	7489	273	50	565	8210	116	15371	37167	7579	33201	31422	43890	8558	12842	14153	3662	7359	17329	23370	11113	2657	3971	17500	804	14098	19125	2953	0	13041	0	417	19381	15110	765	53	5459	14962	6867	10	5758	2875	33988	12610	10331
phylum	Main genome;Archaea;Archaea (superkingdom);Euryarchaea sensu lato superphylum;Hydrothermarchaeota	Hydrothermarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Archaea;Archaea (superkingdom);TACK;Thaumarchaeota	Thaumarchaeota	26	1	3633	61	125	250	35730	26	46	130	81456	67813	293049	1749	143	3	62	6	63	28	0	1	0	59	0	66244	0	223516	25524	37191	80	0	313	5	0	242616	24	74	219089	15	0	8726	4037	51	26	360	0	68	5055	14358	4582	18687	50848	0	9	361	56333	0	0	3	14	1	31596	0	6939	33	4	6	3803	275	9635	10	47814	133	0	70106	394	3371	0	3059	11	0	52798	17	44133	261	2	0	0	256562	5	47	517	89	2	18	3	0	11283	7349	0	57	68928	1	43	280203	0	2	0	751	305	33	82114	0	39739	986	41724	0	0	24	49741	45	56	49829	6703	15102	22	245013	9602	223	513	62557	3	0	1	2	4	717	0	62	12	113504	57	0	411	57148	28157	96	186327
phylum	Main genome;Archaea;Archaea (superkingdom);TACK;Bathyarchaeota	Bathyarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Archaea;Archaea (superkingdom);TACK;Geothermarchaeota	Geothermarchaeota	0	0	0	0	0	0	25	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	11	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
phylum	Main genome;Archaea;Archaea (superkingdom);DPANN;Nanoarchaeota	Nanoarchaeota	156	0	460	18	75	14	252	4	8	0	2538	577	21392	32	81	0	11	0	180	133	37	0	3	83	17	430	0	40611	343	280	28	211	6	29	4	17898	10	15	5214	2	55	0	32	0	2	71	5	20	54	61	132	20	55	0	48	17	1510	21	0	53	118	16	190	132	799	0	7	0	4	42	295	0	1790	191	15	1230	0	12	0	269	17	35	32	46	106	142	81	51	24	8517	12	46	0	25	0	148	4	19	846	36	5	66	3628	2	688	37226	167	0	0	86	5	0	1654	33	621	66	1926	3	0	178	895	4	386	707	0	13	24	39198	20	66	35	2201	0	257	0	0	11	60	0	0	7	707	20	0	36	1387	135	59	23838
phylum	Main genome;Archaea;Archaea (superkingdom);DPANN;Aenigmarchaeota	Aenigmarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Archaea;Archaea (superkingdom);DPANN;Iainarchaeota	Iainarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Main genome;Archaea;Archaea (superkingdom);DPANN;Micrarchaeota	Micrarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	73	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
phylum	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Alveolata (Chloroplast);Apicomplexa (Chloroplast)	Apicomplexa (Chloroplast)	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Alveolata (Chloroplast);Dinoflagellata (Chloroplast)	Dinoflagellata (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Chloroplast;Eukaryota (Chloroplast);SAR (Chloroplast);Stramenopiles (Chloroplast);Ochrophyta (Chloroplast)	Ochrophyta (Chloroplast)	22	56	3	0	21	48	0	13	0	0	0	0	0	81	0	0	49	50	35	0	0	443	0	11	14	0	0	0	0	31	0	10	136	0	310	0	93	1	0	0	0	1	31	0	0	12	0	141	2	0	0	0	118	0	0	70	0	244	164	0	0	72	0	418	1	0	0	594	3	116	2	52	0	9	34	0	0	141	41	0	278	0	0	0	0	6	0	0	23	4	22	5	52	413	3	2	8	84	77	68	116	0	0	76	285	0	272	49	370	0	20	136	0	74	2	0	0	0	11	23	0	0	245	0	0	0	22	0	0	13	0	1	13	0	0	0	0	95	348	0	76	0	0	0	15	0	0	6	0
phylum	Chloroplast;Eukaryota (Chloroplast);Archaeplastida (Chloroplast);Chloroplastida (Chloroplast);Chlorophyta (Chloroplast)	Chlorophyta (Chloroplast)	97	264	955	100	149	607	2	234	206	24	183	43	214	4528	209	149	245	106	31	56	99	2326	34	119	57	0	294	194	0	0	327	5	1116	14	30	175	170	14	10	46	80	31	4822	0	554	355	147	560	999	5	358	5	414	10	416	1601	176	394	2507	0	75	50	7	11	210	37	44	2120	89	1516	986	118	16	394	58	73	421	4866	965	614	47	35	191	231	0	38	56	280	114	2	52	656	1722	576	26	849	99	15	3382	1718	20	23	1	75	212	0	0	119	275	154	238	880	0	276	75	401	247	86	335	6	0	56	35	0	30	61	79	750	5	59	198	0	269	466	3	2	257	1115	215	376	390	29	64	0	48	1	11	337	974
phylum	Chloroplast;Eukaryota (Chloroplast);Excavata (Chloroplast);Discoba (Chloroplast);Euglenozoa (Chloroplast)	Euglenozoa (Chloroplast)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
phylum	Chloroplast;Eukaryota (Chloroplast);Hacrobia (Chloroplast);Haptophyta (Chloroplast);Pavlovophyceae (Chloroplast)	Pavlovophyceae (Chloroplast)	2	0	151	0	0	29	0	0	55	0	0	2	0	4	0	0	8	0	0	0	0	0	0	80	0	0	0	0	21	0	36	0	65	0	0	0	0	0	0	22	0	0	7	0	9	2	50	21	0	0	0	0	102	0	0	8	0	0	0	0	0	0	0	0	0	77	0	0	0	8	0	0	0	0	0	0	0	20	0	0	0	11	0	19	0	0	0	0	0	0	0	0	24	74	0	29	0	0	2	7	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	43	0	0	44	0	0	0	0	0	0	0	0	0	65	63	0	0	0	0	0	0	0	0	0	0	0
phylum	Chloroplast;Eukaryota (Chloroplast);Hacrobia (Chloroplast);Haptophyta (Chloroplast);Prymnesiophyceae (Chloroplast)	Prymnesiophyceae (Chloroplast)	0	1	0	1	0	0	20	206	3	0	61	1	0	0	0	0	0	0	0	71	88	0	0	87	0	48	0	0	0	0	91	0	2	0	0	0	0	0	0	5	0	0	44	0	7	0	50	21	11	0	8	0	0	0	0	0	18	0	0	0	15	0	1	0	0	2	34	0	0	4	0	0	0	0	0	0	13	11	0	3	0	0	0	0	0	55	19	0	39	0	26	0	1	0	0	0	211	0	28	58	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	80	0	0	110	3	0	0	0	0	5	0	0	0	0	25	0
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Gammaproteobacteria	Gammaproteobacteria	12875	5714	35114	8112	7529	6865	53242	16262	9636	52901	29386	43782	11147	23316	7042	12145	11424	13810	4863	8182	10723	11568	3083	15736	3038	89760	5663	40335	45143	37657	15134	3673	9696	4886	6044	11373	4221	6398	18799	5810	5821	23958	33275	18605	8636	14672	9088	4609	29109	23310	32688	22426	43378	8658	9148	10101	43502	16854	14317	9003	4245	10060	7015	5131	40704	8181	13707	17108	34132	10067	47137	37365	53199	8510	4544	69942	60012	25310	4702	32043	6412	11099	16355	9429	6387	23323	7283	6235	6537	24056	6049	10066	12865	16769	11261	9531	11958	3177	19941	26262	11338	11352	2467	17198	10782	17906	7485	10186	14258	8162	37927	5306	106918	9135	55667	25156	43028	5660	5250	2466	4249	13432	5487	80491	20674	4534	9198	26814	5771	24855	14796	5738	4959	5046	28361	20097	16908	14019	14524	8127	10837	25463	9059	32230	5229	4855	41370	8766	21720
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria	Alphaproteobacteria	52896	12514	158149	29924	32808	29477	42343	81954	29694	139231	129231	37552	109694	101181	37448	116276	58644	33955	33733	35673	64122	50158	13195	88685	65567	72263	47222	65040	22736	32356	78161	28349	38818	27661	47011	72601	24391	36705	90502	16383	28015	55837	128666	122201	34129	40794	36554	23498	155261	38688	103985	41940	77216	46071	32757	33870	55734	56541	63871	26099	34550	39572	20970	54695	207556	26043	62053	79156	45278	41169	204985	108413	47340	36958	72209	42595	61866	105914	44718	199221	60786	49505	158807	40188	28319	95628	35520	32728	30220	79135	28410	37462	42306	71781	17381	35105	74351	61758	80697	74689	50140	50213	9516	45329	69263	63857	31970	41558	63080	49284	64792	44873	55368	47740	46003	67783	53460	25645	50219	21967	17785	37169	36470	40139	46824	41687	46865	83300	27574	150860	39710	18626	12350	26884	45091	87629	66698	53363	56418	34333	61025	78695	45617	94047	28702	22006	69690	36895	70740
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Zetaproteobacteria	Zetaproteobacteria	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Campylobacterota;Campylobacteria	Campylobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfobulbia	Desulfobulbia	104	0	0	0	0	28	12	9	0	0	0	43	0	5	0	0	12	0	0	0	21	0	0	23	0	14	0	0	25	26	16	0	0	0	0	0	0	0	60	1	0	10	10	0	11	87	11	75	0	56	0	22	248	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	63	4	0	0	41	0	0	55	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0	0	21	16	0	70	36	0	1	46	0	20	0	2	0	0	0	0	0	0	0	0	0	0	130	120	0	0	0	0	0	8	0	44	6	0	26	0	0	0	75	0	0	0	0	0	35	43	5	0	80	0	0	0	9	12	90	0	0
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfovibrionia	Desulfovibrionia	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	230	0	0	14	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	39	0	0	0	12	0	97	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	7	0	0	0	0	0	0	48	0	72	20	0	0	0	0	0	0	0
class	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Syntrophobacteria	Syntrophobacteria	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	34	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
