Rank	Taxonpath	Taxon	001	002	003	004	005	006	007	008	009	010	011	012	013	014	015	016	017	018	019	020	021	022	023	024	025	026	027	028	029	030	031	032	033	034	035	036	037	038	039	040	041	042	043	044	045	046	047	048	049	050	051	052	053	054	055	056	057	058	059	060	061	062	063	064	065	066	067	068	069	070	071	072	073	074	075	076	077	078	079	080	081	082	083	084	085	086	087	088	089	090	091	092	093	094	095	096	097	098	099	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	100b	102b	104b	106b	108b	110b	112b	090b	092b	094b	096b	098b
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Tistrellales	Tistrellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	18	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	115	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Caedibacterales	Caedibacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Parvibaculales	Parvibaculales	1753	2001	2654	2480	1341	2068	1526	1430	1049	786	1042	1795	2600	1557	2538	2173	1598	1495	2240	725	2616	774	504	1687	182	152	1693	1431	1715	1065	688	779	734	881	937	1177	773	1431	519	360	903	3673	6101	2850	9497	8811	7434	0	136	22	144	206	54	62	125	12	7	52	89	51	58	64	413	182	944	0	16	1295	800	453	543	973	3262	2844	2050	1516	3056	1923	3008	2373	1521	1593	3331	1485	2333	2705	986	1874	1646	934	1893	1634	1488	3904	3110	4066	2881	7308	4375	4724	4523	1708	1948	1199	1804	1977	1706	1154	1326	767	1198	846	125	171	704	361	805	581	1040	6628	7530	7629	4779	4434	4705	1026	1617	1077	1789	1129	3948	5394	6851	9487	11209	11422	8076	16447	3067	4240	3443	4552	1318	3440	1733	6276	7000	15228	6232
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Defluviicoccales	Defluviicoccales	1753	1627	2340	2565	1747	2804	1788	29	38	125	75	42	2	0	1680	872	508	578	998	354	1282	641	55	74	9	4	204	1764	1386	1527	844	1055	535	1087	905	262	232	423	55	92	405	1702	1901	859	425	139	716	16	205	15	252	152	52	105	260	47	7	10	50	8	0	46	531	0	0	13	40	906	549	462	909	1425	451	3	0	104	0	1479	2084	1269	1557	1303	2422	136	96	83	2	76	20	1792	2645	550	0	1707	1559	135	214	2614	2157	171	604	2118	1890	618	416	3573	2248	311	213	2263	2042	594	10	2699	2416	2863	3267	1514	1793	4216	3550	6894	3670	4866	4375	303	539	612	261	575	1256	756	637	479	1461	1548	1211	621	3778	2053	5935	1074	3787	2358	3373	2213	2873	511	2106
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Micavibrionales	Micavibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	3	179	114	52	95	62	64	71	109	1	0	0	0	1	0	0	0	0	0	1	7	20	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	22	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	25	0	0	21	0	0	0	0	0	0	0	0	0	0	32	24	0	4	1	0	0	0	0	0	0	298	0	0	0	7	0	0	0	0	0	0	179	523	0	211	0	16	0	182	0	0	0	0	0	0	125	0	4	0	5	62	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;Kordiimonadales	Kordiimonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	75	0	0	12	8	43	0	2	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Proteobacteria;Alphaproteobacteria;AT-s3-44	AT-s3-44	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	99	65	14	25	30	12	6	4	1	50	2	0	0	0	0	37	115	7	38	414	332	121	145	1650	1162	290	339	2287	1500	6	7	1245	1173	22	32	2059	1678	1585	2385	578	454	372	85	297	148	208	277	186	28	46	0	106	8	566	453	6	532	16	68	383	2882	1033	3683	42	2040	142	0	0	50	34	361
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfobulbia;Desulfobulbales	Desulfobulbales	19	35	9	9	9	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	10	0	1	0	8	0	0	0	0	0	0	7	4	0	0	28	0	0	0	0	0	0	7	16	0	0	12	7	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	17	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfovibrionia;Desulfovibrionales	Desulfovibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	10	0	3	43	0	18	0	0	0	0	41	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Syntrophobacteria;Syntrophobacterales	Syntrophobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	34	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfuromonadia;Desulfuromonadales	Desulfuromonadales	1	20	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	120	233	0	0	0	0	0	20	20	26	0	0	0	0	0	185	258	125	186	128	197	0	0	6	2	0	0	9	12	1	0	147	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	66	533	223	104	174	65	0	0	0	0	0	0	0	16	40	2	13	1	0	0	0	0	0	0	0	13	8	242	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfuromonadia;Bradymonadales	Bradymonadales	85	115	223	185	153	105	53	0	0	0	0	2	0	0	0	34	6	0	14	0	29	2	0	72	0	0	0	67	203	173	77	217	71	107	74	0	0	0	0	0	0	2	13	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	102	128	55	101	62	284	0	0	0	0	0	8	23	8	8	38	67	0	0	2	0	26	0	73	227	0	0	265	287	0	0	1727	1894	0	0	7	2	0	0	59	54	15	0	77	55	2	0	30	28	278	200	412	135	387	318	71	19	29	44	0	7	0	0	13	75	1151	34	139	0	0	89	0	3	0	79	29	143	10	116	0	391	0	1680
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Desulfobacterota;Desulfuromonadia;PB19	PB19	424	904	1403	1500	953	324	1274	39	78	83	20	21	30	63	128	25	15	118	85	28	14	14	0	0	0	0	57	227	200	241	139	179	221	271	358	3	86	1	3	1	0	111	71	36	0	0	0	0	0	0	0	64	0	172	133	0	0	0	0	0	0	0	865	177	95	1	0	1116	544	915	770	1012	3	11	36	21	10	1647	2519	1218	1293	1195	2113	29	20	27	27	7	11	656	1374	3	43	1243	1150	7	3	1465	1495	5	2	1413	1190	7	5	840	698	28	8	591	350	5	4	491	733	829	971	1008	1778	1466	1881	1399	1012	1200	1282	373	246	56	101	225	451	1	2	40	124	326	107	20	2543	42	1482	87	967	15	1175	31	1996	12	1044
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Myxococcia;Myxococcales	Myxococcales	99	158	186	216	207	147	229	28	10	15	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	39	0	0	0	0	144	242	29	70	192	0	12	0	0	0	362	586	344	198	255	410	0	0	7	3	29	36	364	447	0	2	1047	774	3	10	1403	1286	0	19	1516	833	46	14	740	568	8	40	640	631	30	5	1506	694	1441	1804	1306	1794	1859	1380	893	653	978	821	352	25	213	90	49	0	326	20	3	143	19	1	0	2522	121	1161	27	1071	106	659	0	1418	2	1120
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Polyangia;Haliangiales	Haliangiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	119	79	0	0	50	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	1	0	0	0	0	8	0	0	0	65
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Polyangia;Nannocystales	Nannocystales	4	0	20	56	28	8	10	0	0	0	0	0	0	0	0	0	33	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	92	0	0	0	65	20	13	8	0	0	0	0	0	0	47	79	63	34	209	106	0	0	0	0	0	0	2	1	0	0	12	1	0	0	7	80	0	0	66	37	1	0	41	6	19	27	9	21	0	0	3	4	6	0	53	207	124	14	105	17	179	208	0	0	0	0	0	0	0	0	0	35	0	0	0	140	1	58	99	12	0	1	0	35	0	9
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Polyangia;Polyangiales	Polyangiales	2	61	6	2	19	7	4	0	0	0	1	0	0	0	0	6	0	5	1	0	8	0	0	0	0	0	0	31	93	23	48	64	18	29	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	3	21	8	0	0	0	0	0	156	151	94	83	170	121	0	0	1	0	0	0	6	36	0	0	127	150	0	0	127	216	0	0	223	55	0	0	102	105	0	0	9	70	0	4	120	41	75	290	149	281	114	551	392	213	177	62	0	177	0	0	0	1	0	48	0	0	0	0	0	374	0	178	0	15	0	16	0	174	0	97
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Polyangia;Blfdi19	Blfdi19	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	6	1	0	1	0	0	0	0	0	0	167	258	158	121	147	352	0	3	3	0	0	0	14	0	0	0	175	27	0	0	185	131	0	0	50	8	0	0	202	128	0	5	99	73	2	60	44	129	89	467	96	92	276	407	436	250	350	249	37	60	30	200	0	0	142	0	2	0	11	7	0	88	0	261	5	160	10	23	0	251	0	161
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Myxococcota;Polyangia;VHS-B3-70	VHS-B3-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	190	82	3	0	33	3	0	0	2	23	0	0	0	12	0	0	101	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	9	36	0	12	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales	Bacteriovoracales	248	288	182	433	193	187	207	138	42	74	25	0	45	2	75	64	23	20	77	11	66	36	4	53	15	40	127	331	159	143	4	4	80	82	51	237	238	381	93	98	90	120	70	36	0	0	4	0	0	0	31	6	0	0	100	0	0	0	0	5	30	61	104	91	251	0	0	191	61	49	145	81	148	35	309	346	226	1100	1196	784	815	695	829	200	76	165	218	94	86	142	267	172	35	823	558	382	304	1027	892	181	81	459	394	25	75	237	189	8	22	232	118	40	65	678	197	607	802	704	1003	1694	643	3798	2228	1989	3114	125	173	420	973	622	292	1084	653	696	130	489	425	637	814	113	410	27	379	196	273	695	1406	1537	894
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales	Bdellovibrionales	456	824	924	1491	690	833	619	132	2	33	9	62	27	0	29	177	133	118	151	152	235	205	0	0	2	0	39	361	463	487	1109	674	633	1139	542	2	204	47	0	3	0	146	174	128	0	1	0	0	0	0	0	0	0	307	26	0	0	26	1	5	0	7	3015	670	371	0	1	1406	617	954	1298	1576	4	39	2	10	70	2588	2804	2208	1544	1993	2895	29	23	117	4	47	46	288	953	0	14	1111	1193	0	2	1921	1283	72	3	761	1038	13	40	890	689	47	25	502	737	21	67	1023	1098	1313	1836	1444	2137	3175	4058	2313	2349	2266	2544	38	166	325	460	347	146	70	709	166	137	371	265	189	1188	58	1333	161	851	105	602	1	1857	0	1460
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Oligoflexia;Oligoflexales	Oligoflexales	164	197	267	67	88	92	190	128	3	52	15	116	12	116	94	17	44	45	304	67	124	64	52	385	360	253	412	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	64	16	94	105	74	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	134	0	0	0	0	197	221	25	82	66	201	118	134	74	151	476	588	661	318	504	844	369	288	546	920	872	358	109	257	191	133	592	406	666	407	1434	769	1655	601	2060	1226	1562	990	1300	830	421	305	862	1128	380	221	1075	1719	1612	1741	1100	2791	2055	1159	1272	1053	629	685	1829	2392	1642	1970	3105	6336	7230	2509	1240	1348	919	952	5787	3969	5507	2367	1612	1506	1507	230	812	992	2806	1207
order	Main genome;Bacteria;Bacteria (superkingdom);Proteobacteria superphylum;Bdellovibrionota;Oligoflexia;053A03-B-DI-P58	053A03-B-DI-P58	42	91	66	46	7	13	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	39	56	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	87	0	0	0	13	0	0	0	0	0	0	0	0	0	0	57	11	0	0	51	4	0	0	28	173	79	6	1	2	3	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	80	0	44	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Bacillales	Bacillales	0	0	23	0	0	0	0	5	4	0	7	0	8	0	410	261	81	306	101	1152	496	1057	11343	1052	336	115	376	3	0	0	0	0	57	0	37	0	10	16	1	0	13	3	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	8	1	0	0	0	0	0	26	14	1	0	2	0	0	0	0	0	4	0	0	17	0	0	62	0	1	0	21	0	1	0	0	7	0	4	1517	225	0	0	0	0	0	2	0	0	0	581	397	0	4	0	4	2	64	175	12	15	187	35	201	37	202	0	0	0	183	1	0	652	1672	1352	1032	48	117	274	0	56	2	682	718	21	0	2017	0	0	4	659	7	27	394	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Lactobacillales	Lactobacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	180	45	15	4	31	213	34	17	30	1	6	0	0	0	11	23	3	0	9	2	0	3	5	4	0	0	0	0	0	0	0	0	0	20	0	2	26	0	12	69	7	0	310	53	8	27	53	0	18	155	11	0	16	9	0	0	32	28	0	0	3	20	0	0	0	0	0	0	0	0	0	32	0	0	0	10	0	0	0	24	0	0	40	1	0	0	0	0	0	1	0	0	22	24	0	35	40	4	39	229	137	220	128	0	0	0	48	0	27	3	399	162	511	317	26	0	9	182	145	22	5	143	0	2	0	0	82	0	185	0	0	0	0	28
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Staphylococcales	Staphylococcales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Paenibacillales	Paenibacillales	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	26	11	18	12	0	22	0	196	0	178	0	36	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Brevibacillales	Brevibacillales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Bacilli;Erysipelotrichales	Erysipelotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	62	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Clostridiales	Clostridiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Oscillospirales	Oscillospirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	76	37	211	26	115	2	167	0	0	0	0	0	0	0	0	3	1	68	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	95	3	54	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Clostridia;Lachnospirales	Lachnospirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	73	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales	Veillonellales-Selenomonadales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2	53	8	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales	Cyanobacteriales	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	262	122	188	67	159	496	500	0	16	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	85	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	200	0	0	0	283	0	0	0	0	0	0	21	0	2	0	253	0	0	0	0	0
order	Main genome;Bacteria;Bacteria (superkingdom);Terrabacteria;Cyanobacteria;Cyanobacteriia;Synechococcales	Synechococcales	74969	82649	113317	100266	75728	100046	83469	5249	3093	6750	4332	2626	1859	920	42763	55425	44984	69107	63205	83993	53613	81556	560	446	829	1101	2952	66464	80343	82799	89390	92636	96611	84285	86284	552	3760	474	563	752	23	64131	79389	63467	7123	6777	1322	217	255	183	184	734	640	4431	3777	238	871	185	701	1077	1095	753	21870	13325	3747	498	487	51616	72571	62994	99568	112888	873	915	375	564	344	52887	82804	56108	64908	48264	61110	1542	1033	1385	1309	2131	382	62036	96894	966	1212	68663	83050	1600	1437	10840	11982	2917	959	611	12173	250	223	844	316	291	93	1672	619	351	117	4280	3603	4194	2810	3738	4795	5714	40428	119999	98141	102089	93116	16765	14405	7803	37570	17249	9643	12760	7883	9754	17975	15348	30869	10017	1162	734	1431	1111	3045	1653	110627	3667	111903	6650	9906
